module_name,balancing,balancing,balancing,battery,battery,battery,battery,battery,grid,grid,grid,grid,grid,grid,grid,grid,load,load,load,load,load,load,load,load,load,renewable28.csv.gz,renewable28.csv.gz,renewable28.csv.gz,renewable28.csv.gz,renewable29.csv.gz,renewable29.csv.gz,renewable29.csv.gz,renewable29.csv.gz,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance,net_load,action,converted_action,converted_action
8,22857.0135198606,0.0,-228570.135198606,0.0,10.0,0.0,-0.0,0.01,0.267613187,26.761318699999997,0.0,0.0,100.0,1.0,0.11,-11.0,-6778.782693542919,6778.782693542919,0.0,-5592.682911355069,5592.682911355069,0.0,-16337.875658211176,16337.875658211176,0.0,0.0,1957.08527595884,1957.08527595884,0.0,0.0,3795.24246728972,3795.24246728972,0.0,-228581.135198606,-228581.135198606,28709.34126310916,28709.341263109163,28609.34126310916,0.0,100.0,0.0,0.0,28709.341263109163,22957.013519860604,1,0.0,100.0
9,14022.706329117258,0.0,-140227.06329117258,0.0,10.0,0.0,-0.0,0.01,0.266741336,26.6741336,0.0,0.0,100.0,1.0,0.11,-11.0,-6417.329909713756,6417.329909713756,0.0,-4586.983813869883,4586.983813869883,0.0,-13399.932087169876,13399.932087169876,0.0,0.0,4457.805350795135,4457.805350795135,0.0,0.0,5823.734130841121,5823.734130841121,0.0,-140238.06329117258,-140238.06329117258,24404.245810753513,24404.245810753517,24304.245810753513,0.0,100.0,0.0,0.0,24404.245810753517,14122.70632911726,1,0.0,100.0
10,14150.12622624274,0.0,-141501.26226242742,0.0,10.0,0.0,-0.0,0.01,0.26746132,26.746132,0.0,0.0,100.0,1.0,0.11,-11.0,-6422.409842979153,6422.409842979153,0.0,-5594.965322392216,5594.965322392216,0.0,-16344.543253767168,16344.543253767168,0.0,0.0,6259.566398503273,6259.566398503273,0.0,0.0,7852.225794392523,7852.225794392523,0.0,-141512.26226242742,-141512.26226242742,28361.918419138536,28361.918419138536,28261.918419138536,0.0,100.0,0.0,0.0,28361.918419138536,14250.126226242739,1,0.0,100.0
11,5078.734448989328,0.0,-50787.34448989328,0.0,10.0,0.0,-0.0,0.01,0.269173428,26.9173428,0.0,0.0,100.0,1.0,0.11,-11.0,-6518.672309999793,6518.672309999793,0.0,-5697.669840227699,5697.669840227699,0.0,-16644.573430433502,16644.573430433502,0.0,0.0,6865.33088868101,6865.33088868101,0.0,0.0,16816.850242990655,16816.850242990655,0.0,-50798.34448989328,-50798.34448989328,28860.915580660992,28860.915580660992,28760.915580660992,0.0,100.0,0.0,0.0,28860.915580660992,5178.734448989329,0,0.0,100.0
12,879.0252533452822,0.0,-8790.252533452822,0.0,10.0,0.0,-0.0,0.01,0.269990956,26.9990956,0.0,0.0,100.0,1.0,0.11,-11.0,-6428.283506147384,6428.283506147384,0.0,-5600.887232391563,5600.887232391563,0.0,-16361.842898814451,16361.842898814451,0.0,0.0,6865.33088868101,6865.33088868101,0.0,0.0,20546.657495327105,20546.657495327105,0.0,-8801.252533452822,-8801.252533452822,28391.013637353397,28391.013637353397,28291.013637353397,0.0,100.0,0.0,0.0,28391.013637353397,979.0252533452804,0,0.0,100.0
13,1357.2707323452105,0.0,-13572.707323452105,0.0,10.0,0.0,-0.0,0.01,0.271028271,27.1028271,0.0,0.0,100.0,1.0,0.11,-11.0,-6436.870240998111,6436.870240998111,0.0,-4590.990525964733,4590.990525964733,0.0,-13411.636874485994,13411.636874485994,0.0,0.0,6492.552740879326,6492.552740879326,0.0,0.0,16489.6741682243,16489.6741682243,0.0,-13583.707323452105,-13583.707323452105,24439.49764144884,24439.497641448837,24339.49764144884,0.0,100.0,0.0,0.0,24439.497641448837,1457.2707323452087,0,0.0,100.0
14,4846.737253341585,0.0,-48467.372533415844,0.0,10.0,0.0,-0.0,0.01,0.270058934,27.005893399999998,0.0,0.0,100.0,1.0,0.08,-8.0,-6439.339517803621,6439.339517803621,0.0,-4591.775596112443,4591.775596112443,0.0,-13413.930295847364,13413.930295847364,0.0,0.0,5560.607371375117,5560.607371375117,0.0,0.0,13937.700785046727,13937.700785046727,0.0,-48475.372533415844,-48475.372533415844,24445.04540976343,24445.04540976343,24345.04540976343,0.0,100.0,0.0,0.0,24445.04540976343,4946.737253341584,1,0.0,100.0
15,10639.219967836147,0.0,-106392.19967836147,0.0,10.0,0.0,-0.0,0.01,0.268036139,26.803613900000002,0.0,0.0,100.0,1.0,0.08,-8.0,-6438.1462320807605,6438.1462320807605,0.0,-4590.690797275811,4590.690797275811,0.0,-13410.76127861753,13410.76127861753,0.0,0.0,3230.743947614593,3230.743947614593,0.0,0.0,10469.634392523363,10469.634392523363,0.0,-106400.19967836147,-106400.19967836147,24439.5983079741,24439.5983079741,24339.5983079741,0.0,100.0,0.0,0.0,24439.5983079741,10739.219967836147,1,0.0,100.0
16,26020.336852984812,0.0,-260203.3685298481,0.0,10.0,0.0,-0.0,0.01,0.236242171,23.6242171,0.0,0.0,100.0,1.0,0.08,-8.0,-6423.378244878831,6423.378244878831,0.0,-5874.119541303622,5874.119541303622,0.0,-17160.03502941918,17160.03502941918,0.0,0.0,0.0,0.0,0.0,0.0,3337.1959626168223,3337.1959626168223,0.0,-260211.3685298481,-260211.3685298481,29457.532815601633,29457.532815601633,29357.532815601633,0.0,100.0,0.0,0.0,29457.532815601633,26120.336852984812,1,0.0,100.0
17,31247.70789832947,0.0,-312477.0789832947,0.0,10.0,0.0,-0.0,0.01,0.177314676,17.731467600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-7197.083229706747,7197.083229706747,0.0,-6158.839295146504,6158.839295146504,0.0,-17991.78537347622,17991.78537347622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312488.0789832947,-312488.0789832947,31347.70789832947,31347.70789832947,31247.70789832947,0.0,100.0,0.0,0.0,31347.70789832947,31347.70789832947,1,0.0,100.0
18,31630.69711443359,0.0,-316306.9711443359,0.0,10.0,0.0,-0.0,0.01,0.154404466,15.4404466,0.0,0.0,100.0,1.0,0.11,-11.0,-7578.600637531323,7578.600637531323,0.0,-6159.214632463503,6159.214632463503,0.0,-17992.881844438765,17992.881844438765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-316317.9711443359,-316317.9711443359,31730.69711443359,31730.69711443359,31630.69711443359,0.0,100.0,0.0,0.0,31730.69711443359,31730.69711443359,1,0.0,100.0
19,27780.60626685618,0.0,-277806.0626685618,0.0,10.0,0.0,-0.0,0.01,0.147119995,14.711999500000001,0.0,0.0,100.0,1.0,0.11,-11.0,-7603.443997444473,7603.443997444473,0.0,-5171.037415904523,5171.037415904523,0.0,-15106.124853507185,15106.124853507185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277817.0626685618,-277817.0626685618,27880.60626685618,27880.60626685618,27780.60626685618,0.0,100.0,0.0,0.0,27880.60626685618,27880.60626685618,1,0.0,100.0
20,27766.65326978595,0.0,-277666.5326978595,0.0,10.0,0.0,-0.0,0.01,0.1470606569999999,14.70606569999999,0.0,0.0,100.0,1.0,0.11,-11.0,-7600.612860153097,7600.612860153097,0.0,-5168.201143634925,5168.201143634925,0.0,-15097.83926599793,15097.83926599793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277677.5326978595,-277677.5326978595,27866.65326978595,27866.65326978595,27766.65326978595,0.0,100.0,0.0,0.0,27866.65326978595,27866.65326978595,1,0.0,100.0
21,27709.858153192872,0.0,-277098.58153192874,0.0,10.0,0.0,-0.0,0.01,0.150619718,15.061971800000002,0.0,0.0,100.0,1.0,0.11,-11.0,-7582.520503805937,7582.520503805937,0.0,-5158.331250665121,5158.331250665121,0.0,-15069.006398721816,15069.006398721816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277109.58153192874,-277109.58153192874,27809.858153192872,27809.858153192872,27709.858153192872,0.0,100.0,0.0,0.0,27809.858153192872,27809.858153192872,1,0.0,100.0
22,27628.371559916053,0.0,-276283.7155991605,0.0,10.0,0.0,-0.0,0.01,0.156484683,15.648468300000001,0.0,0.0,100.0,1.0,0.11,-11.0,-7559.733485508769,7559.733485508769,0.0,-5143.361813892631,5143.361813892631,0.0,-15025.276260514653,15025.276260514653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276294.7155991605,-276294.7155991605,27728.371559916053,27728.371559916053,27628.371559916053,0.0,100.0,0.0,0.0,27728.371559916053,27728.371559916053,1,0.0,100.0
23,28148.467873457324,0.0,-281484.67873457324,0.0,10.0,0.0,-0.0,0.01,0.184585793,18.4585793,0.0,0.0,100.0,1.0,0.11,-11.0,-7655.945507603508,7655.945507603508,0.0,-5251.45985552002,5251.45985552002,0.0,-15341.062510333795,15341.062510333795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281495.67873457324,-281495.67873457324,28248.467873457324,28248.467873457324,28148.467873457324,0.0,100.0,0.0,0.0,28248.467873457324,28248.467873457324,1,0.0,100.0
24,19222.436980349692,0.0,-192224.36980349693,0.0,10.0,0.0,-0.0,0.01,0.250248606,25.024860599999997,0.0,0.0,100.0,1.0,0.08,-8.0,-7557.659124342565,7557.659124342565,0.0,-3000.2278265035984,3000.2278265035984,0.0,-8764.550029503529,8764.550029503529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192232.36980349693,-192232.36980349693,19322.436980349692,19322.436980349692,19222.436980349692,0.0,100.0,0.0,0.0,19322.436980349692,19322.436980349692,1,0.0,100.0
25,15169.732721641327,0.0,-151697.32721641328,0.0,10.0,0.0,-0.0,0.01,0.289011446,28.901144600000002,0.0,0.0,100.0,1.0,0.08,-8.0,-7555.847510001809,7555.847510001809,0.0,-1967.1780755807804,1967.1780755807804,0.0,-5746.707136058738,5746.707136058738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151705.32721641328,-151705.32721641328,15269.732721641327,15269.732721641327,15169.732721641327,0.0,100.0,0.0,0.0,15269.732721641327,15269.732721641327,1,0.0,100.0
26,15180.527795947248,0.0,-151805.27795947247,0.0,10.0,0.0,-0.0,0.01,0.288417659,28.8417659,0.0,0.0,100.0,1.0,0.08,-8.0,-7554.393659865171,7554.393659865171,0.0,-1970.30176940714,1970.30176940714,0.0,-5755.832366674937,5755.832366674937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151813.27795947247,-151813.27795947247,15280.527795947248,15280.527795947248,15180.527795947248,0.0,100.0,0.0,0.0,15280.527795947248,15280.527795947248,1,0.0,100.0
27,15186.278845145916,0.0,-151862.78845145917,0.0,10.0,0.0,-0.0,0.01,0.288337825,28.833782499999998,0.0,0.0,100.0,1.0,0.08,-8.0,-7554.063293719901,7554.063293719901,0.0,-1971.852638600144,1971.852638600144,0.0,-5760.362912825873,5760.362912825873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151870.78845145917,-151870.78845145917,15286.278845145916,15286.278845145916,15186.278845145916,0.0,100.0,0.0,0.0,15286.278845145916,15286.278845145916,1,0.0,100.0
28,15293.127130673649,0.0,-152931.27130673648,0.0,10.0,0.0,-0.0,0.01,0.289301535,28.9301535,0.0,0.0,100.0,1.0,0.08,-8.0,-7581.908943254222,7581.908943254222,0.0,-1991.9997174294765,1991.9997174294765,0.0,-5819.21846998995,5819.21846998995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152939.27130673648,-152939.27130673648,15393.127130673649,15393.127130673649,15293.127130673649,0.0,100.0,0.0,0.0,15393.127130673649,15393.127130673649,1,0.0,100.0
29,19391.482956232037,0.0,-193914.82956232037,0.0,10.0,0.0,-0.0,0.01,0.29418243,29.418243,0.0,0.0,100.0,1.0,0.11,-11.0,-7667.68069640497,7667.68069640497,0.0,-3015.2801004139765,3015.2801004139765,0.0,-8808.522159413093,8808.522159413093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193925.82956232037,-193925.82956232037,19491.482956232037,19491.482956232037,19391.482956232037,0.0,100.0,0.0,0.0,19491.482956232037,19491.482956232037,1,0.0,100.0
30,29011.716546988486,0.0,-290117.1654698849,0.0,10.0,0.0,-0.0,0.01,0.2963934239999999,29.63934239999999,0.0,0.0,100.0,1.0,0.11,-11.0,-8880.881569190884,8880.881569190884,0.0,-5159.223131680175,5159.223131680175,0.0,-15071.611846117426,15071.611846117426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290128.1654698849,-290128.1654698849,29111.716546988486,29111.716546988486,29011.716546988486,0.0,100.0,0.0,0.0,29111.716546988486,29111.716546988486,1,0.0,100.0
31,40137.26620603826,0.0,-401372.66206038254,0.0,10.0,0.0,-0.0,0.01,0.304166993,30.4166993,0.0,0.0,100.0,1.0,0.11,-11.0,-16900.159199247093,16900.159199247093,0.0,-6021.244463172647,6021.244463172647,0.0,-17589.830302603685,17589.830302603685,0.0,0.0,77.6621141253508,77.6621141253508,0.0,0.0,196.30564485981307,196.30564485981307,0.0,-401383.66206038254,-401383.66206038254,40511.23396502342,40511.23396502342,40411.23396502342,0.0,100.0,0.0,0.0,40511.23396502342,40237.26620603826,1,0.0,100.0
32,40534.28748289829,0.0,-405342.87482898287,0.0,10.0,0.0,-0.0,0.01,0.303465012,30.3465012,0.0,0.0,100.0,1.0,0.11,-11.0,-22669.75245151593,22669.75245151593,0.0,-5595.394267240365,5595.394267240365,0.0,-16345.79632813315,16345.79632813315,0.0,0.0,1817.2934705332088,1817.2934705332088,0.0,0.0,2159.362093457944,2159.362093457944,0.0,-405353.87482898287,-405353.87482898287,44610.94304688944,44610.94304688944,44510.94304688944,0.0,100.0,0.0,0.0,44610.94304688944,40634.28748289829,1,0.0,100.0
33,30828.89244279806,0.0,-308288.9244279806,0.0,10.0,0.0,-0.0,0.01,0.295390834,29.5390834,0.0,0.0,100.0,1.0,0.11,-11.0,-22613.09471349128,22613.09471349128,0.0,-4590.192702861854,4590.192702861854,0.0,-13409.306197982662,13409.306197982662,0.0,0.0,4318.013545369504,4318.013545369504,0.0,0.0,5365.687626168225,5365.687626168225,0.0,-308299.9244279806,-308299.9244279806,40612.59361433579,40612.59361433579,40512.59361433579,0.0,100.0,0.0,0.0,40612.59361433579,30928.89244279806,1,0.0,100.0
34,31754.720888260883,0.0,-317547.2088826088,0.0,10.0,0.0,-0.0,0.01,0.296951475,29.6951475,0.0,0.0,100.0,1.0,0.11,-11.0,-23135.40750959988,23135.40750959988,0.0,-5596.305109161705,5596.305109161705,0.0,-16348.457165926213,16348.457165926213,0.0,0.0,5700.399176800748,5700.399176800748,0.0,0.0,7525.049719626169,7525.049719626169,0.0,-317558.2088826088,-317558.2088826088,45080.1697846878,45080.1697846878,44980.1697846878,0.0,100.0,0.0,0.0,45080.1697846878,31854.720888260883,1,0.0,100.0
35,29505.16494950326,0.0,-295051.6494950326,0.0,10.0,0.0,-0.0,0.01,0.295942991,29.5942991,0.0,0.0,100.0,1.0,0.11,-11.0,-23228.45695545473,23228.45695545473,0.0,-5699.333115903945,5699.333115903945,0.0,-16649.432349062463,16649.432349062463,0.0,0.0,7269.173882132834,7269.173882132834,0.0,0.0,8702.883588785047,8702.883588785047,0.0,-295062.6494950326,-295062.6494950326,45577.22242042114,45577.22242042114,45477.22242042114,0.0,100.0,0.0,0.0,45577.22242042114,29605.164949503258,1,0.0,100.0
36,27533.962172790067,0.0,-275339.6217279007,0.0,10.0,0.0,-0.0,0.01,0.2955781389999999,29.557813899999992,0.0,0.0,100.0,1.0,0.11,-11.0,-23428.201918003622,23428.201918003622,0.0,-5604.766964156432,5604.766964156432,0.0,-16373.17673914946,16373.17673914946,0.0,0.0,7564.289915809167,7564.289915809167,0.0,0.0,10207.89353271028,10207.89353271028,0.0,-275350.6217279007,-275350.6217279007,45406.145621309515,45406.145621309515,45306.145621309515,0.0,100.0,0.0,0.0,45406.145621309515,27633.962172790067,1,0.0,100.0
37,25453.640169417045,0.0,-254536.40169417046,0.0,10.0,0.0,-0.0,0.01,0.286425806,28.642580600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-23060.74533874643,23060.74533874643,0.0,-4595.371873071058,4595.371873071058,0.0,-13424.436081123164,13424.436081123164,0.0,0.0,6104.242170252573,6104.242170252573,0.0,0.0,9422.670953271028,9422.670953271028,0.0,-254547.40169417046,-254547.40169417046,41080.55329294065,41080.55329294065,40980.55329294065,0.0,100.0,0.0,0.0,41080.55329294065,25553.640169417045,1,0.0,100.0
38,28006.57169596248,0.0,-280065.7169596248,0.0,10.0,0.0,-0.0,0.01,0.280217876,28.021787599999996,0.0,0.0,100.0,1.0,0.08,-8.0,-23230.36983042554,23230.36983042554,0.0,-4595.259674728076,4595.259674728076,0.0,-13424.108316684207,13424.108316684207,0.0,0.0,5094.634686623012,5094.634686623012,0.0,0.0,8048.531439252337,8048.531439252337,0.0,-280073.7169596248,-280073.7169596248,41249.73782183783,41249.73782183783,41149.73782183783,0.0,100.0,0.0,0.0,41249.73782183783,28106.57169596248,1,0.0,100.0
39,28999.305285252176,0.0,-289993.05285252177,0.0,10.0,0.0,-0.0,0.01,0.275590509,27.5590509,0.0,0.0,100.0,1.0,0.08,-8.0,-22909.49607177566,22909.49607177566,0.0,-4593.228783067064,4593.228783067064,0.0,-13418.175483380615,13418.175483380615,0.0,0.0,3184.1466791393823,3184.1466791393823,0.0,0.0,8637.448373831776,8637.448373831776,0.0,-290001.05285252177,-290001.05285252177,40920.900338223335,40920.900338223335,40820.900338223335,0.0,100.0,0.0,0.0,40920.900338223335,29099.305285252176,1,0.0,100.0
40,42085.60517139092,0.0,-420856.0517139092,0.0,10.0,0.0,-0.0,0.01,0.246901798,24.6901798,0.0,0.0,100.0,1.0,0.08,-8.0,-22417.819809879205,22417.819809879205,0.0,-5875.494479605963,5875.494479605963,0.0,-17164.051629569305,17164.051629569305,0.0,0.0,0.0,0.0,0.0,0.0,3271.7607476635512,3271.7607476635512,0.0,-420864.0517139092,-420864.0517139092,45457.36591905447,45457.36591905447,45357.36591905447,0.0,100.0,0.0,0.0,45457.36591905447,42185.60517139092,1,0.0,100.0
41,41240.32935570248,0.0,-412403.2935570248,0.0,10.0,0.0,-0.0,0.01,0.217547715,21.7547715,0.0,0.0,100.0,1.0,0.11,-11.0,-17180.032203813178,17180.032203813178,0.0,-6161.305950599158,6161.305950599158,0.0,-17998.991201290144,17998.991201290144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-412414.2935570248,-412414.2935570248,41340.32935570248,41340.32935570248,41240.32935570248,0.0,100.0,0.0,0.0,41340.32935570248,41340.32935570248,1,0.0,100.0
42,41635.04481922989,0.0,-416350.44819229894,0.0,10.0,0.0,-0.0,0.01,0.208005751,20.8005751,0.0,0.0,100.0,1.0,0.11,-11.0,-17571.00998728269,17571.00998728269,0.0,-6162.259125563746,6162.259125563746,0.0,-18001.77570638346,18001.77570638346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-416361.44819229894,-416361.44819229894,41735.04481922989,41735.04481922989,41635.04481922989,0.0,100.0,0.0,0.0,41735.04481922989,41735.04481922989,1,0.0,100.0
43,37789.504974159805,0.0,-377895.0497415981,0.0,10.0,0.0,-0.0,0.01,0.211882361,21.188236099999997,0.0,0.0,100.0,1.0,0.11,-11.0,-17601.317564852176,17601.317564852176,0.0,-5173.849022881865,5173.849022881865,0.0,-15114.33838642576,15114.33838642576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377906.0497415981,-377906.0497415981,37889.504974159805,37889.504974159805,37789.504974159805,0.0,100.0,0.0,0.0,37889.504974159805,37889.504974159805,1,0.0,100.0
44,37769.618070690856,0.0,-377696.1807069086,0.0,10.0,0.0,-0.0,0.01,0.203469985,20.346998499999998,0.0,0.0,100.0,1.0,0.11,-11.0,-17599.614452222544,17599.614452222544,0.0,-5169.211832453355,5169.211832453355,0.0,-15100.791786014956,15100.791786014956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377707.1807069086,-377707.1807069086,37869.618070690856,37869.618070690856,37769.618070690856,0.0,100.0,0.0,0.0,37869.618070690856,37869.618070690856,1,0.0,100.0
45,27715.551053278934,0.0,-277155.51053278934,0.0,10.0,0.0,-0.0,0.01,0.2017418889999999,20.17418889999999,0.0,0.0,100.0,1.0,0.11,-11.0,-7588.649943986447,7588.649943986447,0.0,-5158.21992516839,5158.21992516839,0.0,-15068.681184124096,15068.681184124096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277166.51053278934,-277166.51053278934,27815.551053278934,27815.551053278934,27715.551053278934,0.0,100.0,0.0,0.0,27815.551053278934,27815.551053278934,1,0.0,100.0
46,27638.087459855404,0.0,-276380.87459855404,0.0,10.0,0.0,-0.0,0.01,0.195967453,19.596745300000002,0.0,0.0,100.0,1.0,0.11,-11.0,-7572.279563612279,7572.279563612279,0.0,-5142.640068069123,5142.640068069123,0.0,-15023.167828174002,15023.167828174002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276391.87459855404,-276391.87459855404,27738.087459855404,27738.087459855404,27638.087459855404,0.0,100.0,0.0,0.0,27738.087459855404,27738.087459855404,1,0.0,100.0
47,28161.007093784632,0.0,-281610.0709378463,0.0,10.0,0.0,-0.0,0.01,0.2144374289999999,21.44374289999999,0.0,0.0,100.0,1.0,0.11,-11.0,-7672.051810712632,7672.051810712632,0.0,-5250.550185898339,5250.550185898339,0.0,-15338.40509717366,15338.40509717366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-281621.0709378463,-281621.0709378463,28261.007093784632,28261.007093784632,28161.007093784632,0.0,100.0,0.0,0.0,28261.007093784632,28261.007093784632,1,0.0,100.0
48,19237.45009172047,0.0,-192374.5009172047,0.0,10.0,0.0,-0.0,0.01,0.272056768,27.2056768,0.0,0.0,100.0,1.0,0.08,-8.0,-7575.035164377712,7575.035164377712,0.0,-2999.6252376219672,2999.6252376219672,0.0,-8762.78968972079,8762.78968972079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-192382.5009172047,-192382.5009172047,19337.45009172047,19337.45009172047,19237.45009172047,0.0,100.0,0.0,0.0,19337.45009172047,19337.45009172047,1,0.0,100.0
