module_name,balancing,balancing,balancing,battery,battery,battery,battery,battery,grid,grid,grid,grid,grid,grid,grid,grid,load,load,load,load,load,load,load,load,load,renewable4.csv.gz,renewable4.csv.gz,renewable4.csv.gz,renewable4.csv.gz,renewable43.csv.gz,renewable43.csv.gz,renewable43.csv.gz,renewable43.csv.gz,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance,net_load,action,converted_action,converted_action
8,134397.0671733153,0.0,-1343970.671733153,0.0,10.0,0.0,-0.0,0.1,0.267613187,26.761318699999997,0.0,0.0,100.0,1.0,0.11,-11.0,-40215.4257821556,40215.4257821556,0.0,-35712.5905615282,35712.5905615282,0.0,-58569.05082963149,58569.05082963149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343981.671733153,-1343981.671733153,134497.0671733153,134497.0671733153,134397.0671733153,0.0,100.0,0.0,0.0,134497.0671733153,134497.0671733153,0,0.0,100.0
9,112135.85825432745,0.0,-1121358.5825432746,0.0,10.0,0.0,-0.0,0.1,0.266741336,26.6741336,0.0,0.0,100.0,1.0,0.11,-11.0,-39779.34544071736,39779.34544071736,0.0,-29290.60657533352,29290.60657533352,0.0,-48036.92474747307,48036.92474747307,0.0,0.0,872.278063891578,872.278063891578,0.0,0.0,3998.740445304937,3998.740445304937,0.0,-1121369.5825432746,-1121369.5825432746,117106.87676352396,117106.87676352396,117006.87676352396,0.0,100.0,0.0,0.0,117106.87676352396,112235.85825432745,0,0.0,100.0
10,126678.71337009576,0.0,-1266787.1337009575,0.0,10.0,0.0,-0.0,0.1,0.26746132,26.746132,0.0,0.0,100.0,1.0,0.11,-11.0,-40429.35257546313,40429.35257546313,0.0,-35727.16510690377,35727.16510690377,0.0,-58592.95324823228,58592.95324823228,0.0,0.0,1427.3641045498548,1427.3641045498548,0.0,0.0,6543.393455953534,6543.393455953534,0.0,-1266798.1337009575,-1266798.1337009575,134749.47093059914,134749.47093059917,134649.47093059914,0.0,100.0,0.0,0.0,134749.47093059917,126778.71337009578,0,0.0,100.0
11,130190.89286195113,0.0,-1301908.9286195112,0.0,10.0,0.0,-0.0,0.1,0.269173428,26.9173428,0.0,0.0,100.0,1.0,0.11,-11.0,-40691.89622840414,40691.89622840414,0.0,-36382.994241580935,36382.994241580935,0.0,-59668.52041713543,59668.52041713543,0.0,0.0,1155.4852274927396,1155.4852274927396,0.0,0.0,5297.03279767667,5297.03279767667,0.0,-1301919.9286195112,-1301919.9286195112,136743.41088712052,136743.41088712052,136643.41088712052,0.0,100.0,0.0,0.0,136743.41088712052,130290.89286195111,0,0.0,100.0
12,128484.28091958548,0.0,-1284842.8091958547,0.0,10.0,0.0,-0.0,0.1,0.269990956,26.9990956,0.0,0.0,100.0,1.0,0.11,-11.0,-40806.62876854119,40806.62876854119,0.0,-35764.98000728361,35764.98000728361,0.0,-58654.97011084684,58654.97011084684,0.0,0.0,1189.470087124879,1189.470087124879,0.0,0.0,5452.827879961278,5452.827879961278,0.0,-1284853.8091958547,-1284853.8091958547,135226.57888667163,135226.57888667163,135126.57888667163,0.0,100.0,0.0,0.0,135226.57888667163,128584.28091958548,0,0.0,100.0
13,112768.37957261087,0.0,-1127683.7957261086,0.0,10.0,0.0,-0.0,0.1,0.271028271,27.1028271,0.0,0.0,100.0,1.0,0.11,-11.0,-40660.62137152329,40660.62137152329,0.0,-29316.19180353424,29316.19180353424,0.0,-48078.88480994443,48078.88480994443,0.0,0.0,928.9194966118102,928.9194966118102,0.0,0.0,4258.398915779284,4258.398915779284,0.0,-1127694.7957261086,-1127694.7957261086,118055.69798500196,118055.69798500196,117955.69798500196,0.0,100.0,0.0,0.0,118055.69798500196,112868.37957261087,1,0.0,100.0
14,111366.73077270183,0.0,-1113667.3077270184,0.0,10.0,0.0,-0.0,0.1,0.270058934,27.005893399999998,0.0,0.0,100.0,1.0,0.08,-8.0,-40890.49732860171,40890.49732860171,0.0,-29321.20494109124,29321.20494109124,0.0,-48087.10641201179,48087.10641201179,0.0,0.0,1223.4549467570184,1223.4549467570184,0.0,0.0,5608.622962245886,5608.622962245886,0.0,-1113675.3077270184,-1113675.3077270184,118298.80868170474,118298.80868170474,118198.80868170474,0.0,100.0,0.0,0.0,118298.80868170474,111466.73077270183,0,0.0,100.0
15,114861.38769506293,0.0,-1148613.8769506293,0.0,10.0,0.0,-0.0,0.1,0.268036139,26.803613900000002,0.0,0.0,100.0,1.0,0.08,-8.0,-41430.22273713255,41430.22273713255,0.0,-29314.277858453377,29314.277858453377,0.0,-48075.74591845088,48075.74591845088,0.0,0.0,691.0254791868344,691.0254791868344,0.0,0.0,3167.8333397870283,3167.8333397870283,0.0,-1148621.8769506293,-1148621.8769506293,118820.2465140368,118820.2465140368,118720.2465140368,0.0,100.0,0.0,0.0,118820.2465140368,114961.38769506293,0,0.0,100.0
16,138550.82492673525,0.0,-1385508.2492673525,0.0,10.0,0.0,-0.0,0.1,0.236242171,23.6242171,0.0,0.0,100.0,1.0,0.08,-8.0,-39877.75504472055,39877.75504472055,0.0,-37509.73001922252,37509.73001922252,0.0,-61516.37978534786,61516.37978534786,0.0,0.0,45.31314617618587,45.31314617618587,0.0,0.0,207.7267763794773,207.7267763794773,0.0,-1385516.2492673525,-1385516.2492673525,138903.86484929093,138903.86484929093,138803.86484929093,0.0,100.0,0.0,0.0,138903.86484929093,138650.82492673525,0,0.0,100.0
17,141851.8322277061,0.0,-1418518.322277061,0.0,10.0,0.0,-0.0,0.1,0.177314676,17.731467600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-38125.90699389124,38125.90699389124,0.0,-39327.83416618306,39327.83416618306,0.0,-64498.09106763179,64498.09106763179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1418529.322277061,-1418529.322277061,141951.8322277061,141951.8322277061,141851.8322277061,0.0,100.0,0.0,0.0,141951.8322277061,141951.8322277061,0,0.0,100.0
18,141198.1888545834,0.0,-1411981.888545834,0.0,10.0,0.0,-0.0,0.1,0.154404466,15.4404466,0.0,0.0,100.0,1.0,0.11,-11.0,-37465.93617133453,37465.93617133453,0.0,-39330.230917105095,39330.230917105095,0.0,-64502.02176614376,64502.02176614376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1411992.888545834,-1411992.888545834,141298.1888545834,141298.1888545834,141198.1888545834,0.0,100.0,0.0,0.0,141298.1888545834,141298.1888545834,0,0.0,100.0
19,124296.8240670572,0.0,-1242968.240670572,0.0,10.0,0.0,-0.0,0.1,0.147119995,14.711999500000001,0.0,0.0,100.0,1.0,0.11,-11.0,-37223.29697924076,37223.29697924076,0.0,-33020.13451139794,33020.13451139794,0.0,-54153.3925764185,54153.3925764185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1242979.240670572,-1242979.240670572,124396.8240670572,124396.8240670572,124296.8240670572,0.0,100.0,0.0,0.0,124396.8240670572,124396.8240670572,0,0.0,100.0
20,122744.96337879075,0.0,-1227449.6337879074,0.0,10.0,0.0,-0.0,0.1,0.1470606569999999,14.70606569999999,0.0,0.0,100.0,1.0,0.11,-11.0,-35719.25026670803,35719.25026670803,0.0,-33002.023234236214,33002.023234236214,0.0,-54123.6898778465,54123.6898778465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1227460.6337879074,-1227460.6337879074,122844.96337879075,122844.96337879075,122744.96337879075,0.0,100.0,0.0,0.0,122844.96337879075,122844.96337879075,0,0.0,100.0
21,122653.52918589932,0.0,-1226535.2918589932,0.0,10.0,0.0,-0.0,0.1,0.150619718,15.061971800000002,0.0,0.0,100.0,1.0,0.11,-11.0,-35794.203069878684,35794.203069878684,0.0,-32938.998125875245,32938.998125875245,0.0,-54020.32799014538,54020.32799014538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1226546.2918589932,-1226546.2918589932,122753.52918589932,122753.52918589932,122653.52918589932,0.0,100.0,0.0,0.0,122753.52918589932,122753.52918589932,0,0.0,100.0
22,121624.3255163012,0.0,-1216243.255163012,0.0,10.0,0.0,-0.0,0.1,0.156484683,15.648468300000001,0.0,0.0,100.0,1.0,0.11,-11.0,-35017.35468163328,35017.35468163328,0.0,-32843.4094120386,32843.4094120386,0.0,-53863.56142262932,53863.56142262932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1216254.255163012,-1216254.255163012,121724.3255163012,121724.3255163012,121624.3255163012,0.0,100.0,0.0,0.0,121724.3255163012,121724.3255163012,0,0.0,100.0
23,123130.89305361913,0.0,-1231308.9305361914,0.0,10.0,0.0,-0.0,0.1,0.184585793,18.4585793,0.0,0.0,100.0,1.0,0.11,-11.0,-34701.60170528369,34701.60170528369,0.0,-33533.67938842219,33533.67938842219,0.0,-54995.61195991324,54995.61195991324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1231319.9305361914,-1231319.9305361914,123230.89305361913,123230.89305361913,123130.89305361913,0.0,100.0,0.0,0.0,123230.89305361913,123230.89305361913,0,0.0,100.0
24,84642.29151749748,0.0,-846422.9151749748,0.0,10.0,0.0,-0.0,0.1,0.250248606,25.024860599999997,0.0,0.0,100.0,1.0,0.08,-8.0,-34164.34735122361,34164.34735122361,0.0,-19158.23043385557,19158.23043385557,0.0,-31419.713732418302,31419.713732418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-846430.9151749748,-846430.9151749748,84742.29151749748,84742.29151749748,84642.29151749748,0.0,100.0,0.0,0.0,84742.29151749748,84742.29151749748,0,0.0,100.0
25,67807.20285985149,0.0,-678072.0285985149,0.0,10.0,0.0,-0.0,0.1,0.289011446,28.901144600000002,0.0,0.0,100.0,1.0,0.08,-8.0,-34744.447020808046,34744.447020808046,0.0,-12561.596337277337,12561.596337277337,0.0,-20601.1595017661,20601.1595017661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-678080.0285985149,-678080.0285985149,67907.20285985149,67907.20285985149,67807.20285985149,0.0,100.0,0.0,0.0,67907.20285985149,67907.20285985149,0,0.0,100.0
26,67915.89708382497,0.0,-679158.9708382497,0.0,10.0,0.0,-0.0,0.1,0.288417659,28.8417659,0.0,0.0,100.0,1.0,0.08,-8.0,-34800.48190653177,34800.48190653177,0.0,-12581.542971196784,12581.542971196784,0.0,-20633.8722060964,20633.8722060964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-679166.9708382497,-679166.9708382497,68015.89708382497,68015.89708382497,67915.89708382497,0.0,100.0,0.0,0.0,68015.89708382497,68015.89708382497,0,0.0,100.0
27,67969.89152868377,0.0,-679698.9152868377,0.0,10.0,0.0,-0.0,0.1,0.288337825,28.833782499999998,0.0,0.0,100.0,1.0,0.08,-8.0,-34828.33174505104,34828.33174505104,0.0,-12591.44618891574,12591.44618891574,0.0,-20650.113594717004,20650.113594717004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-679706.9152868377,-679706.9152868377,68069.89152868377,68069.89152868377,67969.89152868377,0.0,100.0,0.0,0.0,68069.89152868377,68069.89152868377,0,0.0,100.0
28,71786.43856390906,0.0,-717864.3856390906,0.0,10.0,0.0,-0.0,0.1,0.289301535,28.9301535,0.0,0.0,100.0,1.0,0.08,-8.0,-38305.23863057108,38305.23863057108,0.0,-12720.097211805298,12720.097211805298,0.0,-20861.102721532683,20861.102721532683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-717872.3856390906,-717872.3856390906,71886.43856390906,71886.43856390906,71786.43856390906,0.0,100.0,0.0,0.0,71886.43856390906,71886.43856390906,0,0.0,100.0
29,88871.66258630795,0.0,-888716.6258630796,0.0,10.0,0.0,-0.0,0.1,0.29418243,29.418243,0.0,0.0,100.0,1.0,0.11,-11.0,-38139.96666735408,38139.96666735408,0.0,-19254.34811184692,19254.34811184692,0.0,-31577.34780710695,31577.34780710695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-888727.6258630796,-888727.6258630796,88971.66258630795,88971.66258630795,88871.66258630795,0.0,100.0,0.0,0.0,88971.66258630795,88971.66258630795,1,0.0,100.0
30,135260.56337934302,0.0,-1352605.6337934302,0.0,10.0,0.0,-0.0,0.1,0.2963934239999999,29.63934239999999,0.0,0.0,100.0,1.0,0.11,-11.0,-48386.20190241284,48386.20190241284,0.0,-32944.693314038974,32944.693314038974,0.0,-54029.668162891205,54029.668162891205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1352616.6337934302,-1352616.6337934302,135360.56337934302,135360.56337934302,135260.56337934302,0.0,100.0,0.0,0.0,135360.56337934302,135360.56337934302,0,0.0,100.0
31,154555.1163690834,0.0,-1545551.163690834,0.0,10.0,0.0,-0.0,0.1,0.304166993,30.4166993,0.0,0.0,100.0,1.0,0.11,-11.0,-53148.76955783516,53148.76955783516,0.0,-38449.20972500692,38449.20972500692,0.0,-63057.13708624133,63057.13708624133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545562.163690834,-1545562.163690834,154655.1163690834,154655.1163690834,154555.1163690834,0.0,100.0,0.0,0.0,154655.1163690834,154655.1163690834,0,0.0,100.0
32,149272.92332340102,0.0,-1492729.2332340102,0.0,10.0,0.0,-0.0,0.1,0.303465012,30.3465012,0.0,0.0,100.0,1.0,0.11,-11.0,-55045.5738012221,55045.5738012221,0.0,-35729.90417364119,35729.90417364119,0.0,-58597.44534853773,58597.44534853773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1492740.2332340102,-1492740.2332340102,149372.92332340102,149372.92332340102,149272.92332340102,0.0,100.0,0.0,0.0,149372.92332340102,149372.92332340102,0,0.0,100.0
33,122746.17193307924,0.0,-1227461.7193307923,0.0,10.0,0.0,-0.0,0.1,0.295390834,29.5390834,0.0,0.0,100.0,1.0,0.11,-11.0,-56914.60154462672,56914.60154462672,0.0,-29311.097230810334,29311.097230810334,0.0,-48070.52965328595,48070.52965328595,0.0,0.0,2050.4198644724106,2050.4198644724106,0.0,0.0,9399.636631171346,9399.636631171346,0.0,-1227472.7193307923,-1227472.7193307923,134296.228428723,134296.228428723,134196.228428723,0.0,100.0,0.0,0.0,134296.228428723,122846.17193307924,0,0.0,100.0
34,136150.39771045512,0.0,-1361503.9771045512,0.0,10.0,0.0,-0.0,0.1,0.296951475,29.6951475,0.0,0.0,100.0,1.0,0.11,-11.0,-57722.68834348351,57722.68834348351,0.0,-35735.72043841405,35735.72043841405,0.0,-58606.98408828649,58606.98408828649,0.0,0.0,2832.0716360116166,2832.0716360116166,0.0,0.0,12982.923523717329,12982.923523717329,0.0,-1361514.9771045512,-1361514.9771045512,152065.39287018406,152065.39287018406,151965.39287018406,0.0,100.0,0.0,0.0,152065.39287018406,136250.39771045512,0,0.0,100.0
35,141220.30321045133,0.0,-1412203.0321045131,0.0,10.0,0.0,-0.0,0.1,0.295942991,29.5942991,0.0,0.0,100.0,1.0,0.11,-11.0,-57766.22515952974,57766.22515952974,0.0,-36393.61524122605,36393.61524122605,0.0,-59685.93897620088,59685.93897620088,0.0,0.0,2243.0007357212003,2243.0007357212003,0.0,0.0,10282.475430784123,10282.475430784123,0.0,-1412214.0321045131,-1412214.0321045131,153845.77937695663,153845.77937695666,153745.77937695663,0.0,100.0,0.0,0.0,153845.77937695666,141320.30321045133,0,0.0,100.0
36,132035.9786571592,0.0,-1320359.786571592,0.0,10.0,0.0,-0.0,0.1,0.2955781389999999,29.557813899999992,0.0,0.0,100.0,1.0,0.11,-11.0,-55616.45838859073,55616.45838859073,0.0,-35789.75439092083,35789.75439092083,0.0,-58695.60037909976,58695.60037909976,0.0,0.0,3217.2333785091964,3217.2333785091964,0.0,0.0,14748.601122942886,14748.601122942886,0.0,-1320370.786571592,-1320370.786571592,150101.81315861127,150101.8131586113,150001.81315861127,0.0,100.0,0.0,0.0,150101.8131586113,132135.97865715923,0,0.0,100.0
37,129059.40354896864,0.0,-1290594.0354896863,0.0,10.0,0.0,-0.0,0.1,0.286425806,28.642580600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-56877.78444726572,56877.78444726572,0.0,-29344.169298020555,29344.169298020555,0.0,-48124.76821607347,48124.76821607347,0.0,0.0,928.9194966118102,928.9194966118102,0.0,0.0,4258.398915779284,4258.398915779284,0.0,-1290605.0354896863,-1290605.0354896863,134346.72196135973,134346.72196135973,134246.72196135973,0.0,100.0,0.0,0.0,134346.72196135973,129159.40354896864,0,0.0,100.0
38,126339.94047609183,0.0,-1263399.4047609183,0.0,10.0,0.0,-0.0,0.1,0.280217876,28.021787599999996,0.0,0.0,100.0,1.0,0.08,-8.0,-56753.87202411975,56753.87202411975,0.0,-29343.452845193147,29343.452845193147,0.0,-48123.59322536556,48123.59322536556,0.0,0.0,1393.3792449177154,1393.3792449177154,0.0,0.0,6387.598373668926,6387.598373668926,0.0,-1263407.4047609183,-1263407.4047609183,134220.91809467846,134220.91809467846,134120.91809467846,0.0,100.0,0.0,0.0,134220.91809467846,126439.94047609183,0,0.0,100.0
39,131782.10982832164,0.0,-1317821.0982832164,0.0,10.0,0.0,-0.0,0.1,0.275590509,27.5590509,0.0,0.0,100.0,1.0,0.08,-8.0,-56789.91988306232,56789.91988306232,0.0,-29330.484399902376,29330.484399902376,0.0,-48102.324828996825,48102.324828996825,0.0,0.0,419.14660212971927,419.14660212971927,0.0,0.0,1921.4726815101649,1921.4726815101649,0.0,-1317829.0982832164,-1317829.0982832164,134222.72911196153,134222.72911196153,134122.72911196153,0.0,100.0,0.0,0.0,134222.72911196153,131882.10982832164,0,0.0,100.0
40,155650.83727599983,0.0,-1556508.3727599983,0.0,10.0,0.0,-0.0,0.1,0.246901798,24.6901798,0.0,0.0,100.0,1.0,0.08,-8.0,-57144.36857858432,57144.36857858432,0.0,-37518.5098140754,37518.5098140754,0.0,-61530.77874781253,61530.77874781253,0.0,0.0,79.29800580832527,79.29800580832527,0.0,0.0,363.5218586640852,363.5218586640852,0.0,-1556516.3727599983,-1556516.3727599983,156193.65714047223,156193.65714047223,156093.65714047223,0.0,100.0,0.0,0.0,156193.65714047223,155750.83727599983,0,0.0,100.0
41,161319.91633887024,0.0,-1613199.1633887026,0.0,10.0,0.0,-0.0,0.1,0.217547715,21.7547715,0.0,0.0,100.0,1.0,0.11,-11.0,-57552.40814236849,57552.40814236849,0.0,-39343.58522120141,39343.58522120141,0.0,-64523.922975300346,64523.922975300346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1613210.1633887026,-1613210.1633887026,161419.91633887024,161419.91633887024,161319.91633887024,0.0,100.0,0.0,0.0,161419.91633887024,161419.91633887024,0,0.0,100.0
42,149912.03650121397,0.0,-1499120.3650121395,0.0,10.0,0.0,-0.0,0.1,0.208005751,20.8005751,0.0,0.0,100.0,1.0,0.11,-11.0,-46128.45964828758,46128.45964828758,0.0,-39349.67180751131,39349.67180751131,0.0,-64533.90504541506,64533.90504541506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1499131.3650121395,-1499131.3650121395,150012.03650121397,150012.03650121397,149912.03650121397,0.0,100.0,0.0,0.0,150012.03650121397,150012.03650121397,0,0.0,100.0
43,133616.89995683226,0.0,-1336168.9995683227,0.0,10.0,0.0,-0.0,0.1,0.211882361,21.188236099999997,0.0,0.0,100.0,1.0,0.11,-11.0,-46495.97470162957,46495.97470162957,0.0,-33038.08828606982,33038.08828606982,0.0,-54182.83696913288,54182.83696913288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1336179.9995683227,-1336179.9995683227,133716.89995683226,133716.89995683226,133616.89995683226,0.0,100.0,0.0,0.0,133716.89995683226,133716.89995683226,0,0.0,100.0
44,127046.75180981823,0.0,-1270467.5180981823,0.0,10.0,0.0,-0.0,0.1,0.203469985,20.346998499999998,0.0,0.0,100.0,1.0,0.11,-11.0,-40004.00047077939,40004.00047077939,0.0,-33008.47708054394,33008.47708054394,0.0,-54134.2742584949,54134.2742584949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1270478.5180981823,-1270478.5180981823,127146.75180981823,127146.75180981823,127046.75180981823,0.0,100.0,0.0,0.0,127146.75180981823,127146.75180981823,0,0.0,100.0
45,124654.96672901374,0.0,-1246549.6672901374,0.0,10.0,0.0,-0.0,0.1,0.2017418889999999,20.17418889999999,0.0,0.0,100.0,1.0,0.11,-11.0,-37797.51734205623,37797.51734205623,0.0,-32938.287246687774,32938.287246687774,0.0,-54019.16214026974,54019.16214026974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246560.6672901374,-1246560.6672901374,124754.96672901374,124754.96672901374,124654.96672901374,0.0,100.0,0.0,0.0,124754.96672901374,124754.96672901374,0,0.0,100.0
46,121478.03215764716,0.0,-1214780.3215764717,0.0,10.0,0.0,-0.0,0.1,0.195967453,19.596745300000002,0.0,0.0,100.0,1.0,0.11,-11.0,-34883.228538962365,34883.228538962365,0.0,-32838.80063777177,32838.80063777177,0.0,-53856.00298091304,53856.00298091304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214791.3215764717,-1214791.3215764717,121578.03215764716,121578.03215764716,121478.03215764716,0.0,100.0,0.0,0.0,121578.03215764716,121578.03215764716,0,0.0,100.0
47,123678.92202298206,0.0,-1236789.2202298206,0.0,10.0,0.0,-0.0,0.1,0.2144374289999999,21.44374289999999,0.0,0.0,100.0,1.0,0.11,-11.0,-35264.96591650018,35264.96591650018,0.0,-33527.87060947651,33527.87060947651,0.0,-54986.08549700538,54986.08549700538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236800.2202298206,-1236800.2202298206,123778.92202298206,123778.92202298206,123678.92202298206,0.0,100.0,0.0,0.0,123778.92202298206,123778.92202298206,0,0.0,100.0
48,84954.94462031609,0.0,-849549.4462031609,0.0,10.0,0.0,-0.0,0.1,0.272056768,27.2056768,0.0,0.0,100.0,1.0,0.08,-8.0,-34487.15891818988,34487.15891818988,0.0,-19154.382547188703,19154.382547188703,0.0,-31413.403154937507,31413.403154937507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-849557.4462031609,-849557.4462031609,85054.94462031609,85054.94462031609,84954.94462031609,0.0,100.0,0.0,0.0,85054.94462031609,85054.94462031609,0,0.0,100.0
