module_name,balancing,balancing,balancing,battery,battery,battery,battery,battery,grid,grid,grid,grid,grid,grid,grid,grid,load,load,load,load,load,load,load,load,load,renewable19.csv.gz,renewable19.csv.gz,renewable19.csv.gz,renewable19.csv.gz,renewable20.csv.gz,renewable20.csv.gz,renewable20.csv.gz,renewable20.csv.gz,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance,net_load,action,converted_action,converted_action
8,41440.78759695039,0.0,-414407.8759695039,0.0,10.0,0.0,-0.0,0.01,0.267613187,26.761318699999997,0.0,0.0,100.0,1.0,0.11,-11.0,-16337.875658211176,16337.875658211176,0.0,-5592.682911355069,5592.682911355069,0.0,-35712.5905615282,35712.5905615282,0.0,0.0,16102.361534144058,16102.361534144058,0.0,0.0,0.0,0.0,0.0,-414418.8759695039,-414418.8759695039,57643.14913109445,57643.14913109445,57543.14913109445,0.0,100.0,0.0,0.0,57643.14913109445,41540.78759695039,1,0.0,100.0
9,10427.6470512037,0.0,-104276.47051203699,0.0,10.0,0.0,-0.0,0.01,0.266741336,26.6741336,0.0,0.0,100.0,1.0,0.11,-11.0,-13399.932087169876,13399.932087169876,0.0,-4586.983813869883,4586.983813869883,0.0,-29290.60657533352,29290.60657533352,0.0,0.0,36677.60127221702,36677.60127221702,0.0,0.0,72.27415295256534,72.27415295256534,0.0,-104287.47051203699,-104287.47051203699,47277.522476373284,47277.522476373284,47177.522476373284,0.0,100.0,0.0,0.0,47277.522476373284,10527.647051203698,0,0.0,100.0
10,5946.409282084063,0.0,-59464.09282084063,0.0,10.0,0.0,-0.0,0.01,0.26746132,26.746132,0.0,0.0,100.0,1.0,0.11,-11.0,-16344.543253767168,16344.543253767168,0.0,-5594.965322392216,5594.965322392216,0.0,-35727.16510690377,35727.16510690377,0.0,0.0,51501.99760523853,51501.99760523853,0.0,0.0,118.26679574056148,118.26679574056148,0.0,-59475.09282084063,-59475.09282084063,57666.673683063156,57666.673683063156,57566.673683063156,0.0,100.0,0.0,0.0,57666.673683063156,6046.40928208406,0,0.0,100.0
11,2043.435835597603,0.0,-20434.35835597603,0.0,10.0,0.0,-0.0,0.01,0.269173428,26.9173428,0.0,0.0,100.0,1.0,0.11,-11.0,-16644.573430433502,16644.573430433502,0.0,-5697.669840227699,5697.669840227699,0.0,-36382.994241580935,36382.994241580935,0.0,0.0,56486.06188961646,56486.06188961646,0.0,0.0,95.73978702807358,95.73978702807358,0.0,-20445.35835597603,-20445.35835597603,58725.237512242136,58725.237512242136,58625.237512242136,0.0,100.0,0.0,0.0,58725.237512242136,2143.4358355976,0,0.0,100.0
12,1043.092585756029,0.0,-10430.925857560289,0.0,10.0,0.0,-0.0,0.01,0.269990956,26.9990956,0.0,0.0,100.0,1.0,0.11,-11.0,-16361.842898814451,16361.842898814451,0.0,-5600.887232391563,5600.887232391563,0.0,-35764.98000728361,35764.98000728361,0.0,0.0,56486.06188961646,56486.06188961646,0.0,0.0,98.55566311713456,98.55566311713456,0.0,-10441.925857560289,-10441.925857560289,57727.71013848962,57727.71013848962,57627.71013848962,0.0,100.0,0.0,0.0,57727.71013848962,1143.0925857560287,0,0.0,100.0
13,0.0,0.0,-0.0,14.285714285714286,10.0,0.0,-0.0,0.01,0.271028271,0.0,0.0,100.0,0.0,1.0,0.11,0.0,-13411.636874485994,13411.636874485994,0.0,-4590.990525964733,4590.990525964733,0.0,-29316.19180353424,29316.19180353424,0.0,5985.8404886516655,53418.94540692235,47433.104918270685,0.0,76.967279767667,76.967279767667,0.0,0.0,0.0,0.0,47433.104918270685,47433.104918270685,47433.104918270685,0.0,0.0,114.2857142857174,0.0,47318.81920398497,-6177.093482705051,0,-14.285714285714286,-100.0
14,1367.385093657763,0.0,-13673.85093657763,0.0,20.0,7.0,-0.0,0.02,0.270058934,27.005893399999998,0.0,0.0,100.0,1.0,0.08,-8.0,-13413.930295847364,13413.930295847364,0.0,-4591.775596112443,4591.775596112443,0.0,-29321.20494109124,29321.20494109124,0.0,0.0,45751.15420018709,45751.15420018709,0.0,0.0,101.37153920619556,101.37153920619556,0.0,-13681.85093657763,-13681.85093657763,47326.91083305105,47326.91083305105,47219.91083305105,0.0,107.0,0.0,0.0,47326.91083305105,1474.3850936577655,0,7.0,100.0
15,20576.797603853556,0.0,-205767.97603853556,0.0,10.0,0.0,-0.0,0.01,0.268036139,26.803613900000002,0.0,0.0,100.0,1.0,0.08,-8.0,-13410.76127861753,13410.76127861753,0.0,-4590.690797275811,4590.690797275811,0.0,-29314.277858453377,29314.277858453377,0.0,0.0,26581.67618334892,26581.67618334892,0.0,0.0,57.25614714424008,57.25614714424008,0.0,-205775.97603853556,-205775.97603853556,47315.72993434672,47315.72993434672,47215.72993434672,0.0,100.0,0.0,0.0,47315.72993434672,20676.797603853556,0,0.0,100.0
16,60440.13008849325,0.0,-604401.3008849325,0.0,10.0,0.0,-0.0,0.01,0.236242171,23.6242171,0.0,0.0,100.0,1.0,0.08,-8.0,-17160.03502941918,17160.03502941918,0.0,-5874.119541303622,5874.119541303622,0.0,-37509.73001922252,37509.73001922252,0.0,0.0,0.0,0.0,0.0,0.0,3.7545014520813167,3.7545014520813167,0.0,-604409.3008849325,-604409.3008849325,60543.88458994533,60543.88458994533,60443.88458994533,0.0,100.0,0.0,0.0,60543.88458994533,60540.13008849325,1,0.0,100.0
17,63378.45883480578,0.0,-633784.5883480578,0.0,10.0,0.0,-0.0,0.01,0.177314676,17.731467600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-17991.78537347622,17991.78537347622,0.0,-6158.839295146504,6158.839295146504,0.0,-39327.83416618306,39327.83416618306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-633795.5883480578,-633795.5883480578,63478.45883480578,63478.45883480578,63378.45883480578,0.0,100.0,0.0,0.0,63478.45883480578,63478.45883480578,1,0.0,100.0
18,63382.32739400736,0.0,-633823.2739400737,0.0,10.0,0.0,-0.0,0.01,0.154404466,15.4404466,0.0,0.0,100.0,1.0,0.11,-11.0,-17992.881844438765,17992.881844438765,0.0,-6159.214632463503,6159.214632463503,0.0,-39330.230917105095,39330.230917105095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-633834.2739400737,-633834.2739400737,63482.32739400736,63482.32739400736,63382.32739400736,0.0,100.0,0.0,0.0,63482.32739400736,63482.32739400736,1,0.0,100.0
19,53197.296780809644,0.0,-531972.9678080964,0.0,10.0,0.0,-0.0,0.01,0.147119995,14.711999500000001,0.0,0.0,100.0,1.0,0.11,-11.0,-15106.124853507185,15106.124853507185,0.0,-5171.037415904523,5171.037415904523,0.0,-33020.13451139794,33020.13451139794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531983.9678080964,-531983.9678080964,53297.296780809644,53297.296780809644,53197.296780809644,0.0,100.0,0.0,0.0,53297.296780809644,53297.296780809644,1,0.0,100.0
20,53168.06364386907,0.0,-531680.6364386907,0.0,10.0,0.0,-0.0,0.01,0.1470606569999999,14.70606569999999,0.0,0.0,100.0,1.0,0.11,-11.0,-15097.83926599793,15097.83926599793,0.0,-5168.201143634925,5168.201143634925,0.0,-33002.023234236214,33002.023234236214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531691.6364386907,-531691.6364386907,53268.06364386907,53268.06364386907,53168.06364386907,0.0,100.0,0.0,0.0,53268.06364386907,53268.06364386907,1,0.0,100.0
21,53066.33577526218,0.0,-530663.3577526219,0.0,10.0,0.0,-0.0,0.01,0.150619718,15.061971800000002,0.0,0.0,100.0,1.0,0.11,-11.0,-15069.006398721816,15069.006398721816,0.0,-5158.331250665121,5158.331250665121,0.0,-32938.998125875245,32938.998125875245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530674.3577526219,-530674.3577526219,53166.33577526218,53166.33577526218,53066.33577526218,0.0,100.0,0.0,0.0,53166.33577526218,53166.33577526218,1,0.0,100.0
22,52912.04748644588,0.0,-529120.4748644588,0.0,10.0,0.0,-0.0,0.01,0.156484683,15.648468300000001,0.0,0.0,100.0,1.0,0.11,-11.0,-15025.276260514653,15025.276260514653,0.0,-5143.361813892631,5143.361813892631,0.0,-32843.4094120386,32843.4094120386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529131.4748644588,-529131.4748644588,53012.04748644588,53012.04748644588,52912.04748644588,0.0,100.0,0.0,0.0,53012.04748644588,53012.04748644588,1,0.0,100.0
23,54026.20175427601,0.0,-540262.0175427601,0.0,10.0,0.0,-0.0,0.01,0.184585793,18.4585793,0.0,0.0,100.0,1.0,0.11,-11.0,-15341.062510333795,15341.062510333795,0.0,-5251.45985552002,5251.45985552002,0.0,-33533.67938842219,33533.67938842219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540273.0175427601,-540273.0175427601,54126.20175427601,54126.20175427601,54026.20175427601,0.0,100.0,0.0,0.0,54126.20175427601,54126.20175427601,1,0.0,100.0
24,30823.008289862697,0.0,-308230.082898627,0.0,10.0,0.0,-0.0,0.01,0.250248606,25.024860599999997,0.0,0.0,100.0,1.0,0.08,-8.0,-8764.550029503529,8764.550029503529,0.0,-3000.2278265035984,3000.2278265035984,0.0,-19158.23043385557,19158.23043385557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308238.082898627,-308238.082898627,30923.008289862697,30923.008289862697,30823.008289862697,0.0,100.0,0.0,0.0,30923.008289862697,30923.008289862697,1,0.0,100.0
25,20175.481548916854,0.0,-201754.81548916854,0.0,10.0,0.0,-0.0,0.01,0.289011446,28.901144600000002,0.0,0.0,100.0,1.0,0.08,-8.0,-5746.707136058738,5746.707136058738,0.0,-1967.1780755807804,1967.1780755807804,0.0,-12561.596337277337,12561.596337277337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201762.81548916854,-201762.81548916854,20275.481548916854,20275.481548916854,20175.481548916854,0.0,100.0,0.0,0.0,20275.481548916854,20275.481548916854,1,0.0,100.0
26,20207.67710727886,0.0,-202076.77107278863,0.0,10.0,0.0,-0.0,0.01,0.288417659,28.8417659,0.0,0.0,100.0,1.0,0.08,-8.0,-5755.832366674937,5755.832366674937,0.0,-1970.30176940714,1970.30176940714,0.0,-12581.542971196784,12581.542971196784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202084.77107278863,-202084.77107278863,20307.67710727886,20307.67710727886,20207.67710727886,0.0,100.0,0.0,0.0,20307.67710727886,20307.67710727886,1,0.0,100.0
27,20223.661740341755,0.0,-202236.61740341753,0.0,10.0,0.0,-0.0,0.01,0.288337825,28.833782499999998,0.0,0.0,100.0,1.0,0.08,-8.0,-5760.362912825873,5760.362912825873,0.0,-1971.852638600144,1971.852638600144,0.0,-12591.44618891574,12591.44618891574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202244.61740341753,-202244.61740341753,20323.661740341755,20323.661740341755,20223.661740341755,0.0,100.0,0.0,0.0,20323.661740341755,20323.661740341755,1,0.0,100.0
28,20431.315399224724,0.0,-204313.15399224724,0.0,10.0,0.0,-0.0,0.01,0.289301535,28.9301535,0.0,0.0,100.0,1.0,0.08,-8.0,-5819.21846998995,5819.21846998995,0.0,-1991.9997174294765,1991.9997174294765,0.0,-12720.097211805298,12720.097211805298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-204321.15399224724,-204321.15399224724,20531.315399224724,20531.315399224724,20431.315399224724,0.0,100.0,0.0,0.0,20531.315399224724,20531.315399224724,1,0.0,100.0
29,30978.15037167399,0.0,-309781.5037167399,0.0,10.0,0.0,-0.0,0.01,0.29418243,29.418243,0.0,0.0,100.0,1.0,0.11,-11.0,-8808.522159413093,8808.522159413093,0.0,-3015.2801004139765,3015.2801004139765,0.0,-19254.34811184692,19254.34811184692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-309792.5037167399,-309792.5037167399,31078.15037167399,31078.15037167399,30978.15037167399,0.0,100.0,0.0,0.0,31078.15037167399,31078.15037167399,1,0.0,100.0
30,53075.52829183658,0.0,-530755.2829183658,0.0,10.0,0.0,-0.0,0.01,0.2963934239999999,29.63934239999999,0.0,0.0,100.0,1.0,0.11,-11.0,-15071.611846117426,15071.611846117426,0.0,-5159.223131680175,5159.223131680175,0.0,-32944.693314038974,32944.693314038974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530766.2829183658,-530766.2829183658,53175.52829183658,53175.52829183658,53075.52829183658,0.0,100.0,0.0,0.0,53175.52829183658,53175.52829183658,1,0.0,100.0
31,61321.30189022198,0.0,-613213.0189022198,0.0,10.0,0.0,-0.0,0.01,0.304166993,30.4166993,0.0,0.0,100.0,1.0,0.11,-11.0,-17589.830302603685,17589.830302603685,0.0,-6021.244463172647,6021.244463172647,0.0,-38449.20972500692,38449.20972500692,0.0,0.0,638.9826005612722,638.9826005612722,0.0,0.0,0.0,0.0,0.0,-613224.0189022198,-613224.0189022198,62060.28449078325,62060.28449078325,61960.28449078325,0.0,100.0,0.0,0.0,62060.28449078325,61421.30189022198,1,0.0,100.0
32,42618.90191588093,0.0,-426189.01915880933,0.0,10.0,0.0,-0.0,0.01,0.303465012,30.3465012,0.0,0.0,100.0,1.0,0.11,-11.0,-16345.79632813315,16345.79632813315,0.0,-5595.394267240365,5595.394267240365,0.0,-35729.90417364119,35729.90417364119,0.0,0.0,14952.192853133767,14952.192853133767,0.0,0.0,0.0,0.0,0.0,-426200.01915880933,-426200.01915880933,57671.0947690147,57671.0947690147,57571.0947690147,0.0,100.0,0.0,0.0,57671.0947690147,42718.90191588093,1,0.0,100.0
33,11513.27234974144,0.0,-115132.72349741441,0.0,10.0,0.0,-0.0,0.01,0.295390834,29.5390834,0.0,0.0,100.0,1.0,0.11,-11.0,-13409.306197982662,13409.306197982662,0.0,-4590.192702861854,4590.192702861854,0.0,-29311.097230810334,29311.097230810334,0.0,0.0,35527.43259120673,35527.43259120673,0.0,0.0,169.89119070667957,169.89119070667957,0.0,-115143.72349741441,-115143.72349741441,47310.59613165485,47310.59613165485,47210.59613165485,0.0,100.0,0.0,0.0,47310.59613165485,11613.27234974144,0,0.0,100.0
34,10444.503491549509,0.0,-104445.03491549508,0.0,10.0,0.0,-0.0,0.01,0.296951475,29.6951475,0.0,0.0,100.0,1.0,0.11,-11.0,-16348.457165926213,16348.457165926213,0.0,-5596.305109161705,5596.305109161705,0.0,-35735.72043841405,35735.72043841405,0.0,0.0,46901.322881197375,46901.322881197375,0.0,0.0,234.65634075508228,234.65634075508228,0.0,-104456.03491549508,-104456.03491549508,57680.48271350197,57680.482713501966,57580.48271350197,0.0,100.0,0.0,0.0,57680.482713501966,10544.503491549505,0,0.0,100.0
35,0.0,0.0,-0.0,14.285714285714286,10.0,0.0,-0.0,0.01,0.295942991,0.0,0.0,100.0,0.0,1.0,0.11,0.0,-16649.432349062463,16649.432349062463,0.0,-5699.333115903945,5699.333115903945,0.0,-36393.61524122605,36393.61524122605,0.0,952.1049920568912,59808.77141253507,58856.66642047818,0.0,185.8478218780252,185.8478218780252,0.0,0.0,0.0,0.0,58856.66642047818,58856.66642047818,58856.66642047818,0.0,0.0,114.2857142857174,0.0,58742.38070619246,-1252.2385282206305,0,-14.285714285714286,-100.0
36,0.0,0.0,-0.0,14.285714285714286,20.0,0.0,-0.0,0.02,0.2955781389999999,0.0,0.0,100.0,0.0,1.0,0.11,0.0,-16373.17673914946,16373.17673914946,0.0,-5604.766964156432,5604.766964156432,0.0,-35789.75439092083,35789.75439092083,0.0,4354.921486155465,62236.90529466791,57881.98380851244,0.0,266.5696030977735,266.5696030977735,0.0,0.0,0.0,0.0,57881.98380851244,57881.98380851244,57881.98380851244,0.0,0.0,114.2857142857174,0.0,57767.698094226726,-4735.776803538953,0,-14.285714285714286,-100.0
37,0.0,0.0,-0.0,14.285714285714286,30.0,0.0,-0.0,0.03,0.286425806,0.0,0.0,100.0,0.0,1.0,0.11,0.0,-13424.436081123164,13424.436081123164,0.0,-4595.371873071058,4595.371873071058,0.0,-29344.169298020555,29344.169298020555,0.0,2745.7694376154977,50224.03240411599,47478.26296650049,0.0,76.967279767667,76.967279767667,0.0,0.0,0.0,0.0,47478.26296650049,47478.26296650049,47478.26296650049,0.0,0.0,114.2857142857174,0.0,47363.977252214776,-2937.0224316688837,0,-14.285714285714286,-100.0
38,5223.111320134477,0.0,-52231.11320134477,0.0,40.0,7.0,-0.0,0.04,0.280217876,28.021787599999996,0.0,0.0,100.0,1.0,0.08,-8.0,-13424.108316684207,13424.108316684207,0.0,-4595.259674728076,4595.259674728076,0.0,-29343.452845193147,29343.452845193147,0.0,0.0,41917.258596819454,41917.258596819454,0.0,0.0,115.45091965150048,115.45091965150048,0.0,-52239.11320134477,-52239.11320134477,47362.82083660543,47362.82083660543,47255.82083660543,0.0,107.0,0.0,0.0,47362.82083660543,5330.111320134478,0,7.0,100.0
39,21001.872904906148,0.0,-210018.72904906148,0.0,30.0,7.0,-0.0,0.03,0.275590509,27.5590509,0.0,0.0,100.0,1.0,0.08,-8.0,-13418.175483380615,13418.175483380615,0.0,-4593.228783067064,4593.228783067064,0.0,-29330.484399902376,29330.484399902376,0.0,0.0,26198.28662301216,26198.28662301216,0.0,0.0,34.729138431752176,34.729138431752176,0.0,-210026.72904906148,-210026.72904906148,47341.88866635006,47341.88866635006,47234.88866635006,0.0,107.0,0.0,0.0,47341.88866635006,21108.872904906148,0,7.0,100.0
40,60444.48554570952,0.0,-604444.8554570952,0.0,20.0,7.0,-0.0,0.02,0.246901798,24.6901798,0.0,0.0,100.0,1.0,0.08,-8.0,-17164.051629569305,17164.051629569305,0.0,-5875.494479605963,5875.494479605963,0.0,-37518.5098140754,37518.5098140754,0.0,0.0,0.0,0.0,0.0,0.0,6.570377541142304,6.570377541142304,0.0,-604452.8554570952,-604452.8554570952,60558.055923250664,60558.055923250664,60451.055923250664,0.0,107.0,0.0,0.0,60558.055923250664,60551.48554570952,1,7.0,100.0
41,63403.88237309071,0.0,-634038.823730907,0.0,10.0,0.0,-0.0,0.01,0.217547715,21.7547715,0.0,0.0,100.0,1.0,0.11,-11.0,-17998.991201290144,17998.991201290144,0.0,-6161.305950599158,6161.305950599158,0.0,-39343.58522120141,39343.58522120141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-634049.823730907,-634049.823730907,63503.88237309071,63503.88237309071,63403.88237309071,0.0,100.0,0.0,0.0,63503.88237309071,63503.88237309071,1,0.0,100.0
42,63413.70663945851,0.0,-634137.0663945852,0.0,10.0,0.0,-0.0,0.01,0.208005751,20.8005751,0.0,0.0,100.0,1.0,0.11,-11.0,-18001.77570638346,18001.77570638346,0.0,-6162.259125563746,6162.259125563746,0.0,-39349.67180751131,39349.67180751131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-634148.0663945852,-634148.0663945852,63513.70663945851,63513.70663945851,63413.70663945851,0.0,100.0,0.0,0.0,63513.70663945851,63513.70663945851,1,0.0,100.0
43,53226.275695377444,0.0,-532262.7569537745,0.0,10.0,0.0,-0.0,0.01,0.211882361,21.188236099999997,0.0,0.0,100.0,1.0,0.11,-11.0,-15114.33838642576,15114.33838642576,0.0,-5173.849022881865,5173.849022881865,0.0,-33038.08828606982,33038.08828606982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532273.7569537745,-532273.7569537745,53326.275695377444,53326.275695377444,53226.275695377444,0.0,100.0,0.0,0.0,53326.275695377444,53326.275695377444,1,0.0,100.0
44,53178.48069901225,0.0,-531784.8069901225,0.0,10.0,0.0,-0.0,0.01,0.203469985,20.346998499999998,0.0,0.0,100.0,1.0,0.11,-11.0,-15100.791786014956,15100.791786014956,0.0,-5169.211832453355,5169.211832453355,0.0,-33008.47708054394,33008.47708054394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531795.8069901225,-531795.8069901225,53278.48069901225,53278.48069901225,53178.48069901225,0.0,100.0,0.0,0.0,53278.48069901225,53278.48069901225,1,0.0,100.0
45,53165.18835598026,0.0,-531651.8835598025,0.0,10.0,0.0,-0.0,0.01,0.2017418889999999,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-15068.681184124096,15068.681184124096,0.0,-5158.21992516839,5158.21992516839,0.0,-32938.287246687774,32938.287246687774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-531651.8835598025,-531651.8835598025,53165.18835598026,53165.18835598026,53165.18835598026,0.0,0.0,0.0,0.0,53165.18835598026,53165.18835598026,1,0.0,0.0
46,53004.60853401489,0.0,-530046.0853401489,0.0,10.0,0.0,-0.0,0.01,0.195967453,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-15023.167828174002,15023.167828174002,0.0,-5142.640068069123,5142.640068069123,0.0,-32838.80063777177,32838.80063777177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-530046.0853401489,-530046.0853401489,53004.60853401489,53004.60853401489,53004.60853401489,0.0,0.0,0.0,0.0,53004.60853401489,53004.60853401489,1,0.0,0.0
47,54116.825892548506,0.0,-541168.2589254851,0.0,10.0,0.0,-0.0,0.01,0.2144374289999999,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-15338.40509717366,15338.40509717366,0.0,-5250.550185898339,5250.550185898339,0.0,-33527.87060947651,33527.87060947651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-541168.2589254851,-541168.2589254851,54116.825892548506,54116.825892548506,54116.825892548506,0.0,0.0,0.0,0.0,54116.825892548506,54116.825892548506,1,0.0,0.0
48,30916.79747453146,0.0,-309167.9747453146,0.0,10.0,0.0,-0.0,0.01,0.272056768,0.0,0.0,0.0,0.0,0.0,0.08,-0.0,-8762.78968972079,8762.78968972079,0.0,-2999.6252376219672,2999.6252376219672,0.0,-19154.382547188703,19154.382547188703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-309167.9747453146,-309167.9747453146,30916.79747453146,30916.79747453146,30916.79747453146,0.0,0.0,0.0,0.0,30916.79747453146,30916.79747453146,1,0.0,0.0
