module_name,balancing,balancing,balancing,battery,battery,battery,battery,battery,grid,grid,grid,grid,grid,grid,grid,grid,load,load,load,load,load,load,load,load,load,renewable34.csv.gz,renewable34.csv.gz,renewable34.csv.gz,renewable34.csv.gz,renewable42.csv.gz,renewable42.csv.gz,renewable42.csv.gz,renewable42.csv.gz,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance,net_load,action,converted_action,converted_action
8,89603.63765173065,0.0,-896036.3765173065,0.0,10.0,0.0,-0.0,0.1,0.267613187,26.761318699999997,0.0,0.0,100.0,1.0,0.11,-11.0,-71860.13689668028,71860.13689668028,0.0,-25915.881927070168,25915.881927070168,0.0,-1605.5262324778548,1605.5262324778548,0.0,0.0,5708.792560747664,5708.792560747664,0.0,0.0,3969.11484375,3969.11484375,0.0,-896047.3765173065,-896047.3765173065,99381.54505622831,99381.54505622831,99281.54505622831,0.0,100.0,0.0,0.0,99381.54505622831,89703.63765173065,1,0.0,100.0
9,70575.37169427666,0.0,-705753.7169427667,0.0,10.0,0.0,-0.0,0.1,0.266741336,26.6741336,0.0,0.0,100.0,1.0,0.11,-11.0,-63273.35519359904,63273.35519359904,0.0,-22819.11603765172,22819.11603765172,0.0,-1519.91765753524,1519.91765753524,0.0,0.0,8760.043757009345,8760.043757009345,0.0,0.0,8176.9734375,8176.9734375,0.0,-705764.7169427667,-705764.7169427667,87612.38888878601,87612.38888878601,87512.38888878601,0.0,100.0,0.0,0.0,87612.38888878601,70675.37169427666,1,0.0,100.0
10,52295.83205714618,0.0,-522958.3205714618,0.0,10.0,0.0,-0.0,0.1,0.26746132,26.746132,0.0,0.0,100.0,1.0,0.11,-11.0,-53922.86519098616,53922.86519098616,0.0,-19446.92381352084,19446.92381352084,0.0,-1521.1208184102154,1521.1208184102154,0.0,0.0,11811.294953271028,11811.294953271028,0.0,0.0,10683.7828125,10683.7828125,0.0,-522969.3205714618,-522969.3205714618,74890.90982291721,74890.90982291721,74790.90982291721,0.0,100.0,0.0,0.0,74890.90982291721,52395.83205714618,0,0.0,100.0
11,39655.14932538658,0.0,-396551.49325386574,0.0,10.0,0.0,-0.0,0.1,0.269173428,26.9173428,0.0,0.0,100.0,1.0,0.11,-11.0,-52947.13993174023,52947.13993174023,0.0,-19095.034967995336,19095.034967995336,0.0,-1543.9201797397782,1543.9201797397782,0.0,0.0,25295.856691588782,25295.856691588782,0.0,0.0,8535.089062500001,8535.089062500001,0.0,-396562.49325386574,-396562.49325386574,73586.09507947536,73586.09507947536,73486.09507947536,0.0,100.0,0.0,0.0,73586.09507947536,39755.14932538658,1,0.0,100.0
12,31880.549635956286,0.0,-318805.49635956285,0.0,10.0,0.0,-0.0,0.1,0.269990956,26.9990956,0.0,0.0,100.0,1.0,0.11,-11.0,-54026.16833369536,54026.16833369536,0.0,-19484.179407021813,19484.179407021813,0.0,-1522.5119708816344,1522.5119708816344,0.0,0.0,30906.221794392524,30906.221794392524,0.0,0.0,12146.08828125,12146.08828125,0.0,-318816.49635956285,-318816.49635956285,75032.85971159881,75032.85971159881,74932.85971159881,0.0,100.0,0.0,0.0,75032.85971159881,31980.549635956282,0,0.0,100.0
13,42160.10235169199,0.0,-421601.0235169199,0.0,10.0,0.0,-0.0,0.1,0.271028271,27.1028271,0.0,0.0,100.0,1.0,0.11,-11.0,-50097.96013553417,50097.96013553417,0.0,-18067.49716503185,18067.49716503185,0.0,-1524.5457029951162,1524.5457029951162,0.0,0.0,24803.71940186916,24803.71940186916,0.0,0.0,2626.18125,2626.18125,0.0,-421612.0235169199,-421612.0235169199,69690.00300356114,69690.00300356114,69590.00300356114,0.0,100.0,0.0,0.0,69690.00300356114,42260.10235169198,1,0.0,100.0
14,41467.05693802312,0.0,-414670.5693802312,0.0,10.0,0.0,-0.0,0.1,0.270058934,27.005893399999998,0.0,0.0,100.0,1.0,0.08,-8.0,-49596.31645893699,49596.31645893699,0.0,-17886.582699048497,17886.582699048497,0.0,-1525.130540843698,1525.130540843698,0.0,0.0,20965.04854205608,20965.04854205608,0.0,0.0,6475.92421875,6475.92421875,0.0,-414678.5693802312,-414678.5693802312,69008.0296988292,69008.0296988292,68908.0296988292,0.0,100.0,0.0,0.0,69008.0296988292,41567.05693802312,0,0.0,100.0
15,47962.5820670934,0.0,-479625.820670934,0.0,10.0,0.0,-0.0,0.1,0.268036139,26.803613900000002,0.0,0.0,100.0,1.0,0.08,-8.0,-47487.74029776071,47487.74029776071,0.0,-17126.138686732626,17126.138686732626,0.0,-1524.8479161280954,1524.8479161280954,0.0,0.0,15748.393271028037,15748.393271028037,0.0,0.0,2327.7515625,2327.7515625,0.0,-479633.820670934,-479633.820670934,66138.72690062143,66138.72690062143,66038.72690062143,0.0,100.0,0.0,0.0,66138.72690062143,48062.5820670934,1,0.0,100.0
16,64554.41270819172,0.0,-645544.1270819171,0.0,10.0,0.0,-0.0,0.1,0.236242171,23.6242171,0.0,0.0,100.0,1.0,0.08,-8.0,-50264.16778218414,50264.16778218414,0.0,-18127.43885081169,18127.43885081169,0.0,-1521.350180336066,1521.350180336066,0.0,0.0,5019.800355140187,5019.800355140187,0.0,0.0,238.74375,238.74375,0.0,-645552.1270819171,-645552.1270819171,69912.9568133319,69912.9568133319,69812.9568133319,0.0,100.0,0.0,0.0,69912.9568133319,64654.41270819171,1,0.0,100.0
17,75678.30237970811,0.0,-756783.0237970811,0.0,10.0,0.0,-0.0,0.1,0.177314676,17.731467600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-54440.20458484904,54440.20458484904,0.0,-19633.498835870847,19633.498835870847,0.0,-1704.5989589882204,1704.5989589882204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-756794.0237970811,-756794.0237970811,75778.30237970811,75778.30237970811,75678.30237970811,0.0,100.0,0.0,0.0,75778.30237970811,75778.30237970811,1,0.0,100.0
18,94874.1458362899,0.0,-948741.458362899,0.0,10.0,0.0,-0.0,0.1,0.154404466,15.4404466,0.0,0.0,100.0,1.0,0.11,-11.0,-68481.71103925357,68481.71103925357,0.0,-24697.475041117297,24697.475041117297,0.0,-1794.9597559190283,1794.9597559190283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-948752.458362899,-948752.458362899,94974.1458362899,94974.1458362899,94874.1458362899,0.0,100.0,0.0,0.0,94974.1458362899,94974.1458362899,1,0.0,100.0
19,99058.77962516205,0.0,-990587.7962516204,0.0,10.0,0.0,-0.0,0.1,0.147119995,14.711999500000001,0.0,0.0,100.0,1.0,0.11,-11.0,-71552.86828441035,71552.86828441035,0.0,-25805.06753929727,25805.06753929727,0.0,-1800.8438014544377,1800.8438014544377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-990598.7962516204,-990598.7962516204,99158.77962516205,99158.77962516205,99058.77962516205,0.0,100.0,0.0,0.0,99158.77962516205,99158.77962516205,1,0.0,100.0
20,106554.95820665923,0.0,-1065549.5820665923,0.0,10.0,0.0,-0.0,0.1,0.1470606569999999,14.70606569999999,0.0,0.0,100.0,1.0,0.11,-11.0,-77062.6508554334,77062.6508554334,0.0,-27792.13409275744,27792.13409275744,0.0,-1800.173258468397,1800.173258468397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1065560.5820665923,-1065560.5820665923,106654.95820665923,106654.95820665923,106554.95820665923,0.0,100.0,0.0,0.0,106654.95820665923,106654.95820665923,1,0.0,100.0
21,98751.00595897184,0.0,-987510.0595897185,0.0,10.0,0.0,-0.0,0.1,0.150619718,15.061971800000002,0.0,0.0,100.0,1.0,0.11,-11.0,-71330.3132554841,71330.3132554841,0.0,-25724.80454369206,25724.80454369206,0.0,-1795.888159795685,1795.888159795685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-987521.0595897185,-987521.0595897185,98851.00595897184,98851.00595897184,98751.00595897184,0.0,100.0,0.0,0.0,98851.00595897184,98851.00595897184,1,0.0,100.0
22,82888.75126261266,0.0,-828887.5126261265,0.0,10.0,0.0,-0.0,0.1,0.156484683,15.648468300000001,0.0,0.0,100.0,1.0,0.11,-11.0,-59676.37215800651,59676.37215800651,0.0,-21521.88795446396,21521.88795446396,0.0,-1790.4911501421814,1790.4911501421814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-828898.5126261265,-828898.5126261265,82988.75126261266,82988.75126261266,82888.75126261266,0.0,100.0,0.0,0.0,82988.75126261266,82988.75126261266,1,0.0,100.0
23,60426.072469666535,0.0,-604260.7246966653,0.0,10.0,0.0,-0.0,0.1,0.184585793,18.4585793,0.0,0.0,100.0,1.0,0.11,-11.0,-43150.75883041678,43150.75883041678,0.0,-15562.035075447002,15562.035075447002,0.0,-1813.2785638027465,1813.2785638027465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-604271.7246966653,-604271.7246966653,60526.072469666535,60526.072469666535,60426.072469666535,0.0,100.0,0.0,0.0,60526.072469666535,60526.072469666535,1,0.0,100.0
24,38482.05613306745,0.0,-384820.56133067457,0.0,10.0,0.0,-0.0,0.1,0.250248606,25.024860599999997,0.0,0.0,100.0,1.0,0.08,-8.0,-27040.190767387663,27040.190767387663,0.0,-9751.86551927436,9751.86551927436,0.0,-1789.999846405428,1789.999846405428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-384828.56133067457,-384828.56133067457,38582.05613306745,38582.05613306745,38482.05613306745,0.0,100.0,0.0,0.0,38582.05613306745,38582.05613306745,1,0.0,100.0
25,35871.989389708906,0.0,-358719.89389708906,0.0,10.0,0.0,-0.0,0.1,0.289011446,28.901144600000002,0.0,0.0,100.0,1.0,0.08,-8.0,-25122.246853527795,25122.246853527795,0.0,-9060.171763029492,9060.171763029492,0.0,-1789.5707731516145,1789.5707731516145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358727.89389708906,-358727.89389708906,35971.989389708906,35971.989389708906,35871.989389708906,0.0,100.0,0.0,0.0,35971.989389708906,35971.989389708906,1,0.0,100.0
26,33424.237551813436,0.0,-334242.37551813433,0.0,10.0,0.0,-0.0,0.1,0.288417659,28.8417659,0.0,0.0,100.0,1.0,0.08,-8.0,-23323.53342585528,23323.53342585528,0.0,-8411.477691110042,8411.477691110042,0.0,-1789.226434848118,1789.226434848118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334250.37551813433,-334250.37551813433,33524.237551813436,33524.237551813436,33424.237551813436,0.0,100.0,0.0,0.0,33524.237551813436,33524.237551813436,1,0.0,100.0
27,33181.75483403689,0.0,-331817.5483403689,0.0,10.0,0.0,-0.0,0.1,0.288337825,28.833782499999998,0.0,0.0,100.0,1.0,0.08,-8.0,-23145.37912229867,23145.37912229867,0.0,-8347.22752272516,8347.22752272516,0.0,-1789.148189013057,1789.148189013057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-331825.5483403689,-331825.5483403689,33281.75483403689,33281.75483403689,33181.75483403689,0.0,100.0,0.0,0.0,33281.75483403689,33281.75483403689,1,0.0,100.0
28,35330.68111064021,0.0,-353306.8111064021,0.0,10.0,0.0,-0.0,0.1,0.289301535,28.9301535,0.0,0.0,100.0,1.0,0.08,-8.0,-24719.87777409012,24719.87777409012,0.0,-8915.060022304539,8915.060022304539,0.0,-1795.743314245545,1795.743314245545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-353314.8111064021,-353314.8111064021,35430.68111064021,35430.68111064021,35330.68111064021,0.0,100.0,0.0,0.0,35430.68111064021,35430.68111064021,1,0.0,100.0
29,44748.22923012931,0.0,-447482.2923012931,0.0,10.0,0.0,-0.0,0.1,0.29418243,29.418243,0.0,0.0,100.0,1.0,0.11,-11.0,-31626.34103115032,31626.34103115032,0.0,-11405.83020495763,11405.83020495763,0.0,-1816.057994021357,1816.057994021357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-447493.2923012931,-447493.2923012931,44848.22923012931,44848.22923012931,44748.22923012931,0.0,100.0,0.0,0.0,44848.22923012931,44848.22923012931,1,0.0,100.0
30,78465.70438579899,0.0,-784657.04385799,0.0,10.0,0.0,-0.0,0.1,0.2963934239999999,29.63934239999999,0.0,0.0,100.0,1.0,0.11,-11.0,-56195.69870530077,56195.69870530077,0.0,-20266.606151192347,20266.606151192347,0.0,-2103.399529305885,2103.399529305885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784668.04385799,-784668.04385799,78565.70438579899,78565.70438579899,78465.70438579899,0.0,100.0,0.0,0.0,78565.70438579899,78565.70438579899,1,0.0,100.0
31,101981.48914358574,0.0,-1019814.8914358574,0.0,10.0,0.0,-0.0,0.1,0.304166993,30.4166993,0.0,0.0,100.0,1.0,0.11,-11.0,-72497.04708939765,72497.04708939765,0.0,-26145.579365252663,26145.579365252663,0.0,-4002.731781517219,4002.731781517219,0.0,0.0,295.2823738317757,295.2823738317757,0.0,0.0,268.58671875,268.58671875,0.0,-1019825.8914358574,-1019825.8914358574,102645.35823616752,102645.35823616752,102545.35823616752,0.0,100.0,0.0,0.0,102645.35823616752,102081.48914358574,1,0.0,100.0
32,79535.57822783524,0.0,-795355.7822783524,0.0,10.0,0.0,-0.0,0.1,0.303465012,30.3465012,0.0,0.0,100.0,1.0,0.11,-11.0,-60280.84853801128,60280.84853801128,0.0,-21739.88835313325,21739.88835313325,0.0,-5369.235730090238,5369.235730090238,0.0,0.0,3248.1061121495327,3248.1061121495327,0.0,0.0,4506.28828125,4506.28828125,0.0,-795366.7822783524,-795366.7822783524,87389.97262123477,87389.97262123477,87289.97262123477,0.0,100.0,0.0,0.0,87389.97262123477,79635.57822783524,1,0.0,100.0
33,67056.41441093743,0.0,-670564.1441093744,0.0,10.0,0.0,-0.0,0.1,0.295390834,29.5390834,0.0,0.0,100.0,1.0,0.11,-11.0,-55935.91350672841,55935.91350672841,0.0,-20172.91634174651,20172.91634174651,0.0,-5355.81658261438,5355.81658261438,0.0,0.0,8071.051551401869,8071.051551401869,0.0,0.0,6237.18046875,6237.18046875,0.0,-670575.1441093744,-670575.1441093744,81464.6464310893,81464.64643108929,81364.6464310893,0.0,100.0,0.0,0.0,81464.64643108929,67156.41441093742,1,0.0,100.0
34,48522.982118265434,0.0,-485229.82118265436,0.0,10.0,0.0,-0.0,0.1,0.296951475,29.6951475,0.0,0.0,100.0,1.0,0.11,-11.0,-47286.92300142175,47286.92300142175,0.0,-17053.715260260215,17053.715260260215,0.0,-5479.524176384869,5479.524176384869,0.0,0.0,11319.1576635514,11319.1576635514,0.0,0.0,9878.02265625,9878.02265625,0.0,-485240.82118265436,-485240.82118265436,69820.16243806684,69820.16243806684,69720.16243806684,0.0,100.0,0.0,0.0,69820.16243806684,48622.98211826544,1,0.0,100.0
35,52623.551693361835,0.0,-526235.5169336183,0.0,10.0,0.0,-0.0,0.1,0.295942991,29.5942991,0.0,0.0,100.0,1.0,0.11,-11.0,-53077.96825033543,53077.96825033543,0.0,-19142.21733368308,19142.21733368308,0.0,-5501.562547135386,5501.562547135386,0.0,0.0,13090.851906542057,13090.851906542057,0.0,0.0,11907.34453125,11907.34453125,0.0,-526246.5169336183,-526246.5169336183,77721.7481311539,77721.74813115389,77621.7481311539,0.0,100.0,0.0,0.0,77721.74813115389,52723.55169336183,1,0.0,100.0
36,54909.642499702815,0.0,-549096.4249970282,0.0,10.0,0.0,-0.0,0.1,0.2955781389999999,29.557813899999992,0.0,0.0,100.0,1.0,0.11,-11.0,-55290.498890021074,55290.498890021074,0.0,-19940.15183943779,19940.15183943779,0.0,-5548.871303246278,5548.871303246278,0.0,0.0,15354.683439252336,15354.683439252336,0.0,0.0,10415.19609375,10415.19609375,0.0,-549107.4249970282,-549107.4249970282,80779.52203270515,80779.52203270515,80679.52203270515,0.0,100.0,0.0,0.0,80779.52203270515,55009.642499702815,1,0.0,100.0
37,55273.022029853775,0.0,-552730.2202985378,0.0,10.0,0.0,-0.0,0.1,0.286425806,28.642580600000002,0.0,0.0,100.0,1.0,0.11,-11.0,-52362.76404152671,52362.76404152671,0.0,-18884.28367769965,18884.28367769965,0.0,-5461.840754552636,5461.840754552636,0.0,0.0,14173.553943925232,14173.553943925232,0.0,0.0,7162.3125,7162.3125,0.0,-552741.2202985378,-552741.2202985378,76708.888473779,76708.888473779,76608.888473779,0.0,100.0,0.0,0.0,76708.888473779,55373.022029853775,1,0.0,100.0
38,59126.49458832173,0.0,-591264.9458832173,0.0,10.0,0.0,-0.0,0.1,0.280217876,28.021787599999996,0.0,0.0,100.0,1.0,0.08,-8.0,-50509.799852309385,50509.799852309385,0.0,-18216.02442832068,18216.02442832068,0.0,-5502.015603544468,5502.015603544468,0.0,0.0,12106.577327102805,12106.577327102805,0.0,0.0,2894.76796875,2894.76796875,0.0,-591272.9458832173,-591272.9458832173,74227.83988417454,74227.83988417454,74127.83988417454,0.0,100.0,0.0,0.0,74227.83988417454,59226.49458832173,1,0.0,100.0
39,52469.2572879838,0.0,-524692.572879838,0.0,10.0,0.0,-0.0,0.1,0.275590509,27.5590509,0.0,0.0,100.0,1.0,0.08,-8.0,-46038.86257047549,46038.86257047549,0.0,-16603.610540688693,16603.610540688693,0.0,-5426.018000417747,5426.018000417747,0.0,0.0,12992.42444859813,12992.42444859813,0.0,0.0,2506.8093750000003,2506.8093750000003,0.0,-524700.572879838,-524700.572879838,68068.49111158193,68068.49111158193,67968.49111158193,0.0,100.0,0.0,0.0,68068.49111158193,52569.2572879838,1,0.0,100.0
40,66531.45383279865,0.0,-665314.5383279865,0.0,10.0,0.0,-0.0,0.1,0.246901798,24.6901798,0.0,0.0,100.0,1.0,0.08,-8.0,-48816.84611409267,48816.84611409267,0.0,-17605.47188719905,17605.47188719905,0.0,-5309.566541203199,5309.566541203199,0.0,0.0,4921.372897196262,4921.372897196262,0.0,0.0,179.0578125,179.0578125,0.0,-665322.5383279865,-665322.5383279865,71731.88454249491,71731.88454249491,71631.88454249491,0.0,100.0,0.0,0.0,71731.88454249491,66631.45383279865,1,0.0,100.0
41,78478.64323947206,0.0,-784786.4323947206,0.0,10.0,0.0,-0.0,0.1,0.217547715,21.7547715,0.0,0.0,100.0,1.0,0.11,-11.0,-54760.58338528286,54760.58338528286,0.0,-19749.04132608231,19749.04132608231,0.0,-4069.018528106878,4069.018528106878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784797.4323947206,-784797.4323947206,78578.64323947206,78578.64323947206,78478.64323947206,0.0,100.0,0.0,0.0,78578.64323947206,78578.64323947206,1,0.0,100.0
42,98757.45767140228,0.0,-987574.5767140228,0.0,10.0,0.0,-0.0,0.1,0.208005751,20.8005751,0.0,0.0,100.0,1.0,0.11,-11.0,-69596.36874409422,69596.36874409422,0.0,-25099.4689520012,25099.4689520012,0.0,-4161.619975306872,4161.619975306872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-987585.5767140228,-987585.5767140228,98857.45767140228,98857.45767140228,98757.45767140228,0.0,100.0,0.0,0.0,98857.45767140228,98857.45767140228,1,0.0,100.0
43,102734.47844521361,0.0,-1027344.7844521361,0.0,10.0,0.0,-0.0,0.1,0.211882361,21.188236099999997,0.0,0.0,100.0,1.0,0.11,-11.0,-72513.99039225855,72513.99039225855,0.0,-26151.68985509252,26151.68985509252,0.0,-4168.798197862526,4168.798197862526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1027355.7844521361,-1027355.7844521361,102834.47844521361,102834.47844521361,102734.47844521361,0.0,100.0,0.0,0.0,102834.47844521361,102834.47844521361,1,0.0,100.0
44,110849.24424513882,0.0,-1108492.442451388,0.0,10.0,0.0,-0.0,0.1,0.203469985,20.346998499999998,0.0,0.0,100.0,1.0,0.11,-11.0,-78478.20508284341,78478.20508284341,0.0,-28302.64433951176,28302.64433951176,0.0,-4168.394822783643,4168.394822783643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1108503.442451388,-1108503.442451388,110949.24424513882,110949.24424513882,110849.24424513882,0.0,100.0,0.0,0.0,110949.24424513882,110949.24424513882,1,0.0,100.0
45,106500.03089018652,0.0,-1065000.3089018653,0.0,10.0,0.0,-0.0,0.1,0.2017418889999999,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-76950.86994843346,76950.86994843346,0.0,-27751.82104977401,27751.82104977401,0.0,-1797.339891979044,1797.339891979044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1065000.3089018653,-1065000.3089018653,106500.03089018652,106500.03089018652,106500.03089018652,0.0,0.0,0.0,0.0,106500.03089018652,106500.03089018652,0,0.0,0.0
46,85899.28747081841,0.0,-858992.874708184,0.0,10.0,0.0,-0.0,0.1,0.195967453,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-61813.27649805864,61813.27649805864,0.0,-22292.548336670847,22292.548336670847,0.0,-1793.4626360889265,1793.4626360889265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-858992.874708184,-858992.874708184,85899.28747081841,85899.28747081841,85899.28747081841,0.0,0.0,0.0,0.0,85899.28747081841,85899.28747081841,0,0.0,0.0
47,61943.25232936763,0.0,-619432.5232936763,0.0,10.0,0.0,-0.0,0.1,0.2144374289999999,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,-44189.50651459251,44189.50651459251,0.0,-15936.65254067423,15936.65254067423,0.0,-1817.0932741008903,1817.0932741008903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-619432.5232936763,-619432.5232936763,61943.25232936763,61943.25232936763,61943.25232936763,0.0,0.0,0.0,0.0,61943.25232936763,61943.25232936763,0,0.0,0.0
48,37773.96387732757,0.0,-377739.6387732757,0.0,10.0,0.0,-0.0,0.1,0.272056768,0.0,0.0,0.0,0.0,0.0,0.08,-0.0,-26443.26161173388,26443.26161173388,0.0,-9536.586977027888,9536.586977027888,0.0,-1794.1152885658014,1794.1152885658014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377739.6387732757,-377739.6387732757,37773.96387732757,37773.96387732757,37773.96387732757,0.0,0.0,0.0,0.0,37773.96387732757,37773.96387732757,1,0.0,0.0
